0.0000000e+00 3.243470e-08 1.000000e+00 2.700000e+00 2.700000e+00
1.0000000e-02 1.708252e-05 9.999829e-01 2.703490e+00 2.703729e+00
2.0000000e-02 5.618325e-05 9.999438e-01 2.711812e+00 2.712291e+00
3.0000000e-02 1.107844e-04 9.998892e-01 2.723649e+00 2.724369e+00
4.0000000e-02 1.773271e-04 9.998227e-01 2.738289e+00 2.739248e+00
5.0000000e-02 2.531208e-04 9.997469e-01 2.755175e+00 2.756374e+00
6.0000000e-02 3.359792e-04 9.996641e-01 2.773838e+00 2.775278e+00
7.0000000e-02 4.240870e-04 9.995760e-01 2.793877e+00 2.795556e+00
8.0000000e-02 5.159262e-04 9.994842e-01 2.814944e+00 2.816863e+00
9.0000000e-02 6.102255e-04 9.993900e-01 2.836740e+00 2.838899e+00
1.0000000e-01 7.059220e-04 9.992943e-01 2.859010e+00 2.861409e+00
1.1000000e-01 8.021297e-04 9.991982e-01 2.881533e+00 2.884172e+00
1.2000000e-01 8.981136e-04 9.991023e-01 2.904126e+00 2.907004e+00
1.3000000e-01 9.932684e-04 9.990072e-01 2.926631e+00 2.929749e+00
1.4000000e-01 1.087100e-03 9.989135e-01 2.948919e+00 2.952277e+00
1.5000000e-01 1.179209e-03 9.988215e-01 2.970883e+00 2.974481e+00
1.6000000e-01 1.269279e-03 9.987315e-01 2.992435e+00 2.996273e+00
1.7000000e-01 1.357064e-03 9.986439e-01 3.013505e+00 3.017582e+00
1.8000000e-01 1.442377e-03 9.985587e-01 3.034038e+00 3.038355e+00
1.9000000e-01 1.525082e-03 9.984761e-01 3.053993e+00 3.058550e+00
2.0000000e-01 1.605087e-03 9.983962e-01 3.073339e+00 3.078136e+00
2.1000000e-01 1.682338e-03 9.983191e-01 3.092056e+00 3.097092e+00
2.2000000e-01 1.756807e-03 9.982447e-01 3.110130e+00 3.115406e+00
2.3000000e-01 1.828497e-03 9.981732e-01 3.127555e+00 3.133071e+00
2.4000000e-01 1.897427e-03 9.981044e-01 3.144333e+00 3.150088e+00
2.5000000e-01 1.963635e-03 9.980383e-01 3.160466e+00 3.166461e+00
2.6000000e-01 2.027174e-03 9.979749e-01 3.175964e+00 3.182199e+00
2.7000000e-01 2.088105e-03 9.979141e-01 3.190839e+00 3.197314e+00
2.8000000e-01 2.146500e-03 9.978558e-01 3.205104e+00 3.211819e+00
2.9000000e-01 2.202434e-03 9.978000e-01 3.218776e+00 3.225730e+00
3.0000000e-01 2.255988e-03 9.977466e-01 3.231872e+00 3.239066e+00
3.1000000e-01 2.307248e-03 9.976954e-01 3.244411e+00 3.251844e+00
3.2000000e-01 2.356298e-03 9.976465e-01 3.256411e+00 3.264084e+00
3.3000000e-01 2.403225e-03 9.975997e-01 3.267893e+00 3.275806e+00
3.4000000e-01 2.448116e-03 9.975549e-01 3.278877e+00 3.287029e+00
3.5000000e-01 2.491055e-03 9.975120e-01 3.289381e+00 3.297773e+00
3.6000000e-01 2.532127e-03 9.974711e-01 3.299427e+00 3.308058e+00
3.7000000e-01 2.571414e-03 9.974319e-01 3.309033e+00 3.317903e+00
3.8000000e-01 2.608995e-03 9.973944e-01 3.318218e+00 3.327328e+00
3.9000000e-01 2.644950e-03 9.973585e-01 3.327001e+00 3.336351e+00
4.0000000e-01 2.679352e-03 9.973242e-01 3.335400e+00 3.344989e+00
4.1000000e-01 2.712274e-03 9.972914e-01 3.343432e+00 3.353261e+00
4.2000000e-01 2.743786e-03 9.972600e-01 3.351114e+00 3.361182e+00
4.3000000e-01 2.773954e-03 9.972299e-01 3.358462e+00 3.368770e+00
4.4000000e-01 2.802843e-03 9.972011e-01 3.365492e+00 3.376039e+00
4.5000000e-01 2.830513e-03 9.971735e-01 3.372219e+00 3.383005e+00
4.6000000e-01 2.857024e-03 9.971471e-01 3.378656e+00 3.389683e+00
4.7000000e-01 2.882430e-03 9.971217e-01 3.384818e+00 3.396084e+00
4.8000000e-01 2.906785e-03 9.970974e-01 3.390718e+00 3.402223e+00
4.9000000e-01 2.930139e-03 9.970741e-01 3.396368e+00 3.408112e+00
5.0000000e-01 2.952540e-03 9.970518e-01 3.401779e+00 3.413763e+00
5.1000000e-01 2.974035e-03 9.970304e-01 3.406963e+00 3.419187e+00
5.2000000e-01 2.994666e-03 9.970098e-01 3.411932e+00 3.424394e+00
5.3000000e-01 3.014475e-03 9.969901e-01 3.416694e+00 3.429396e+00
5.4000000e-01 3.033500e-03 9.969711e-01 3.421259e+00 3.434201e+00
5.5000000e-01 3.051780e-03 9.969529e-01 3.425638e+00 3.438819e+00
5.6000000e-01 3.069349e-03 9.969354e-01 3.429838e+00 3.443259e+00
5.7000000e-01 3.086240e-03 9.969185e-01 3.433868e+00 3.447528e+00
5.8000000e-01 3.102486e-03 9.969023e-01 3.437736e+00 3.451635e+00
5.9000000e-01 3.118116e-03 9.968867e-01 3.441450e+00 3.455588e+00
6.0000000e-01 3.133159e-03 9.968717e-01 3.445015e+00 3.459393e+00
6.1000000e-01 3.147643e-03 9.968573e-01 3.448440e+00 3.463057e+00
6.2000000e-01 3.161592e-03 9.968434e-01 3.451730e+00 3.466587e+00
6.3000000e-01 3.175031e-03 9.968300e-01 3.454892e+00 3.469988e+00
6.4000000e-01 3.187984e-03 9.968171e-01 3.457932e+00 3.473266e+00
6.5000000e-01 3.200471e-03 9.968046e-01 3.460854e+00 3.476428e+00
6.6000000e-01 3.212515e-03 9.967926e-01 3.463664e+00 3.479477e+00
6.7000000e-01 3.224135e-03 9.967811e-01 3.466367e+00 3.482420e+00
6.8000000e-01 3.235349e-03 9.967699e-01 3.468969e+00 3.485260e+00
6.9000000e-01 3.246175e-03 9.967591e-01 3.471472e+00 3.488003e+00
7.0000000e-01 3.256631e-03 9.967487e-01 3.473882e+00 3.490652e+00
7.1000000e-01 3.266732e-03 9.967386e-01 3.476202e+00 3.493211e+00
7.2000000e-01 3.276494e-03 9.967289e-01 3.478436e+00 3.495685e+00
7.3000000e-01 3.285932e-03 9.967195e-01 3.480589e+00 3.498077e+00
7.4000000e-01 3.295059e-03 9.967104e-01 3.482663e+00 3.500391e+00
7.5000000e-01 3.303890e-03 9.967016e-01 3.484663e+00 3.502629e+00
7.6000000e-01 3.312437e-03 9.966930e-01 3.486590e+00 3.504796e+00
7.7000000e-01 3.320715e-03 9.966848e-01 3.488450e+00 3.506894e+00
7.8000000e-01 3.328740e-03 9.966768e-01 3.490245e+00 3.508929e+00
7.9000000e-01 3.336550e-03 9.966690e-01 3.491986e+00 3.510909e+00
8.0000000e-01 3.343997e-03 9.966616e-01 3.493636e+00 3.512798e+00
8.1000000e-01 3.351253e-03 9.966544e-01 3.495238e+00 3.514639e+00
8.2000000e-01 3.358297e-03 9.966473e-01 3.496786e+00 3.516426e+00
8.3000000e-01 3.365128e-03 9.966405e-01 3.498280e+00 3.518160e+00
8.4000000e-01 3.371756e-03 9.966339e-01 3.499723e+00 3.519841e+00
8.5000000e-01 3.378188e-03 9.966275e-01 3.501116e+00 3.521473e+00
8.6000000e-01 3.384432e-03 9.966213e-01 3.502461e+00 3.523058e+00
8.7000000e-01 3.390494e-03 9.966152e-01 3.503761e+00 3.524596e+00
8.8000000e-01 3.396381e-03 9.966094e-01 3.505016e+00 3.526090e+00
8.9000000e-01 3.402100e-03 9.966037e-01 3.506228e+00 3.527541e+00
9.0000000e-01 3.407656e-03 9.965981e-01 3.507399e+00 3.528952e+00
9.1000000e-01 3.413057e-03 9.965928e-01 3.508531e+00 3.530322e+00
9.2000000e-01 3.418307e-03 9.965875e-01 3.509625e+00 3.531655e+00
9.3000000e-01 3.423413e-03 9.965824e-01 3.510682e+00 3.532951e+00
9.4000000e-01 3.428379e-03 9.965775e-01 3.511703e+00 3.534212e+00
